index,volts0,volts1,volts2,volts3,PSD_x,PSD_y,PSD_sum_x,PSD_sum_y,normX,normY,time
13696,0.0300009,-0.00100003,1.61005,-0.575018,0.0159814,0.0561769,-0.578887,1.09515,0.0276071,0.0512959,2.26849e+07
13697,0.0300009,-0.00100003,1.61205,-0.574018,0.0159814,0.0561769,-0.577887,1.09715,0.0276549,0.0512024,2.26864e+07
13698,0.0300009,-0.00100003,1.61005,-0.577018,0.0159814,0.0561769,-0.580887,1.09515,0.027512,0.0512959,2.2688e+07
13699,0.0300009,-0.00100003,1.60905,-0.574018,0.0159814,0.0561769,-0.577887,1.09415,0.0276549,0.0513428,2.26898e+07
13700,0.0290009,-0.00200006,1.60705,-0.577018,0.0149813,0.0551769,-0.580887,1.09215,0.0257905,0.0505212,2.26913e+07
13701,0.0280009,-0.00200006,1.60605,-0.575018,0.0149813,0.0541769,-0.578887,1.09115,0.0258796,0.049651,2.26928e+07
13702,0.0270008,-0.00200006,1.61005,-0.575018,0.0149813,0.0531768,-0.578887,1.09515,0.0258796,0.0485565,2.26943e+07
13703,0.0260008,-0.00200006,1.60905,-0.577018,0.0149813,0.0521768,-0.580887,1.09415,0.0257905,0.0476869,2.2696e+07
13704,0.0230007,-0.00300009,1.61005,-0.572017,0.0139813,0.0491767,-0.575887,1.09515,0.0242779,0.0449039,2.26976e+07
13705,0.0200006,-0.00300009,1.60505,-0.575018,0.0139813,0.0461766,-0.578887,1.09015,0.0241521,0.0423579,2.26991e+07
13706,0.0180006,-0.00400012,1.60605,-0.575018,0.0129813,0.0441766,-0.578887,1.09115,0.0224246,0.0404861,2.27007e+07
13707,0.0140004,-0.00500015,1.60605,-0.575018,0.0119812,0.0401764,-0.578887,1.09115,0.0206971,0.0368201,2.27023e+07
13708,0.0110003,-0.00500015,1.60605,-0.576018,0.0119812,0.0371763,-0.579887,1.09115,0.0206614,0.0340707,2.27038e+07
13709,0.00700021,-0.00600018,1.60805,-0.577018,0.0109812,0.0331762,-0.580887,1.09315,0.0189042,0.0303491,2.27054e+07
13710,0.00400012,-0.00700021,1.60705,-0.577018,0.00998119,0.0301761,-0.580887,1.09215,0.0171827,0.0276299,2.2707e+07
13711,0,-0.00800024,1.60605,-0.576018,0.00898116,0.026176,-0.579887,1.09115,0.0154878,0.0239893,2.27086e+07
13712,-0.00400012,-0.00900028,1.60705,-0.578018,0.00798113,0.0221759,-0.581887,1.09215,0.0137159,0.0203047,2.27101e+07
13713,-0.00800024,-0.00900028,1.60505,-0.581018,0.00798113,0.0181758,-0.584887,1.09015,0.0136456,0.0166726,2.27117e+07
13714,-0.0120004,-0.0100003,1.60505,-0.580018,0.00698109,0.0141756,-0.583887,1.09015,0.0119562,0.0130033,2.27132e+07
13715,-0.0150005,-0.0110003,1.60505,-0.581018,0.00598106,0.0111755,-0.584887,1.09015,0.010226,0.0102513,2.27147e+07
13716,-0.0200006,-0.0120004,1.60705,-0.579018,0.00498103,0.00617539,-0.582887,1.09215,0.00854546,0.00565432,2.27165e+07
13717,-0.0240007,-0.0130004,1.60705,-0.580018,0.003981,0.00217527,-0.583887,1.09215,0.00681811,0.00199172,2.2718e+07
13718,-0.0270008,-0.0140004,1.60605,-0.581018,0.00298097,-0.000824825,-0.584887,1.09115,0.00509667,-0.00075592,2.27195e+07
13719,-0.0310009,-0.0150005,1.60405,-0.577018,0.00198094,-0.00482495,-0.580887,1.08915,0.0034102,-0.00443,2.27211e+07
13720,-0.0360011,-0.0160005,1.60805,-0.577018,0.000980911,-0.0098251,-0.580887,1.09315,0.00168865,-0.00898785,2.27227e+07
13721,-0.0390012,-0.0160005,1.60705,-0.581018,0.000980911,-0.0128252,-0.584887,1.09215,0.0016771,-0.011743,2.27243e+07
13722,-0.0430013,-0.0170005,1.60505,-0.583018,-1.91192e-05,-0.0168253,-0.586887,1.09015,-3.25773e-05,-0.0154339,2.27258e+07
13723,-0.0460014,-0.0180006,1.60405,-0.584018,-0.00101915,-0.0198254,-0.587887,1.08915,-0.00173358,-0.0182026,2.27272e+07
13724,-0.0510016,-0.0190006,1.60405,-0.579018,-0.00201918,-0.0248256,-0.582887,1.08915,-0.0034641,-0.0227934,2.27289e+07
13725,-0.0530016,-0.0190006,1.60605,-0.584018,-0.00201918,-0.0268256,-0.587887,1.09115,-0.00343464,-0.0245846,2.27305e+07
13726,-0.0570017,-0.0200006,1.60305,-0.579018,-0.00301921,-0.0308257,-0.582887,1.08815,-0.00517976,-0.0283285,2.27321e+07
13727,-0.0600018,-0.0210006,1.60305,-0.581018,-0.00401924,-0.0338258,-0.584887,1.08815,-0.00687183,-0.0310855,2.27336e+07
13728,-0.0620019,-0.0210006,1.60405,-0.578018,-0.00401924,-0.0358259,-0.581887,1.08915,-0.00690726,-0.0328933,2.27352e+07
13729,-0.064002,-0.0220007,1.60705,-0.582018,-0.00501927,-0.037826,-0.585887,1.09215,-0.00856697,-0.0346343,2.27367e+07
13730,-0.067002,-0.0230007,1.60505,-0.581018,-0.0060193,-0.040826,-0.584887,1.09015,-0.0102914,-0.0374498,2.27383e+07
13731,-0.0690021,-0.0230007,1.60305,-0.584018,-0.0060193,-0.0428261,-0.587887,1.08815,-0.0102389,-0.0393567,2.27398e+07
13732,-0.0700021,-0.0240007,1.60405,-0.586018,-0.00701933,-0.0438261,-0.589887,1.08915,-0.0118995,-0.0402387,2.27415e+07
13733,-0.0720022,-0.0240007,1.60205,-0.584018,-0.00701933,-0.0458262,-0.587887,1.08715,-0.0119399,-0.0421524,2.2743e+07
13734,-0.0740023,-0.0250008,1.60605,-0.583018,-0.00801936,-0.0478263,-0.586887,1.09115,-0.0136642,-0.0438309,2.27447e+07
13735,-0.0750023,-0.0250008,1.60305,-0.583018,-0.00801936,-0.0488263,-0.586887,1.08815,-0.0136642,-0.0448708,2.27462e+07
13736,-0.0760023,-0.0250008,1.60505,-0.585018,-0.00801936,-0.0498263,-0.588887,1.09015,-0.0136178,-0.0457058,2.27477e+07
13737,-0.0770024,-0.0260008,1.60605,-0.585018,-0.00901939,-0.0508264,-0.588887,1.09115,-0.015316,-0.0465804,2.27492e+07
13738,-0.0770024,-0.0260008,1.60705,-0.585018,-0.00901939,-0.0508264,-0.588887,1.09215,-0.015316,-0.0465377,2.27508e+07
13739,-0.0760023,-0.0260008,1.60705,-0.583018,-0.00901939,-0.0498263,-0.586887,1.09215,-0.0153682,-0.0456221,2.27523e+07
13740,-0.0760023,-0.0260008,1.60305,-0.582018,-0.00901939,-0.0498263,-0.585887,1.08815,-0.0153944,-0.0457898,2.2754e+07
13741,-0.0750023,-0.0260008,1.60405,-0.584018,-0.00901939,-0.0488263,-0.587887,1.08915,-0.0153421,-0.0448296,2.27555e+07
13742,-0.0730022,-0.0260008,1.60505,-0.584018,-0.00901939,-0.0468262,-0.587887,1.09015,-0.0153421,-0.0429538,2.27571e+07
13743,-0.0710022,-0.0260008,1.60405,-0.585018,-0.00901939,-0.0448262,-0.588887,1.08915,-0.015316,-0.0411569,2.27586e+07
13744,-0.0690021,-0.0270008,1.60305,-0.581018,-0.0100194,-0.0428261,-0.584887,1.08815,-0.0171305,-0.0393567,2.27603e+07
13745,-0.066002,-0.0260008,1.60505,-0.582018,-0.00901939,-0.039826,-0.585887,1.09015,-0.0153944,-0.0365325,2.27618e+07
13746,-0.064002,-0.0260008,1.60705,-0.582018,-0.00901939,-0.037826,-0.585887,1.09215,-0.0153944,-0.0346343,2.27633e+07
13747,-0.0620019,-0.0260008,1.60605,-0.581018,-0.00901939,-0.0358259,-0.584887,1.09115,-0.0154208,-0.032833,2.27648e+07
13748,-0.0590018,-0.0260008,1.60305,-0.581018,-0.00901939,-0.0328258,-0.584887,1.08815,-0.0154208,-0.0301665,2.27664e+07
13749,-0.0570017,-0.0260008,1.60405,-0.583018,-0.00901939,-0.0308257,-0.586887,1.08915,-0.0153682,-0.0283025,2.2768e+07
13750,-0.0540016,-0.0260008,1.60105,-0.582018,-0.00901939,-0.0278256,-0.585887,1.08615,-0.0153944,-0.0256185,2.27695e+07
13751,-0.0500015,-0.0250008,1.60405,-0.583018,-0.00801936,-0.0238255,-0.586887,1.08915,-0.0136642,-0.0218753,2.27712e+07
13752,-0.0470014,-0.0250008,1.60405,-0.581018,-0.00801936,-0.0208254,-0.584887,1.08915,-0.013711,-0.0191207,2.27728e+07
13753,-0.0440013,-0.0250008,1.60305,-0.583018,-0.00801936,-0.0178253,-0.586887,1.08815,-0.0136642,-0.0163813,2.27743e+07
13754,-0.0400012,-0.0240007,1.60205,-0.580018,-0.00701933,-0.0138252,-0.583887,1.08715,-0.0120217,-0.0127169,2.2776e+07
13755,-0.0360011,-0.0240007,1.60305,-0.584018,-0.00701933,-0.0098251,-0.587887,1.08815,-0.0119399,-0.00902915,2.27775e+07
13756,-0.032001,-0.0230007,1.60405,-0.583018,-0.0060193,-0.00582498,-0.586887,1.08915,-0.0102563,-0.00534817,2.27791e+07
13757,-0.0270008,-0.0230007,1.60605,-0.582018,-0.0060193,-0.000824825,-0.585887,1.09115,-0.0102738,-0.00075592,2.27807e+07
13758,-0.0240007,-0.0230007,1.60405,-0.580018,-0.0060193,0.00217527,-0.583887,1.08915,-0.010309,0.00199721,2.27822e+07
13759,-0.0200006,-0.0220007,1.60405,-0.581018,-0.00501927,0.00617539,-0.584887,1.08915,-0.00858161,0.00566989,2.27839e+07
13760,-0.0150005,-0.0220007,1.60505,-0.580018,-0.00501927,0.0111755,-0.583887,1.09015,-0.00859631,0.0102513,2.27856e+07
13761,-0.0120004,-0.0210006,1.60705,-0.577018,-0.00401924,0.0141756,-0.580887,1.09215,-0.00691915,0.0129795,2.27872e+07
13762,-0.00800024,-0.0210006,1.60605,-0.579018,-0.00401924,0.0181758,-0.582887,1.09115,-0.00689541,0.0166574,2.27887e+07
13763,-0.00400012,-0.0200006,1.60605,-0.579018,-0.00301921,0.0221759,-0.582887,1.09115,-0.00517976,0.0203233,2.27904e+07
13764,0,-0.0200006,1.60505,-0.579018,-0.00301921,0.026176,-0.582887,1.09015,-0.00517976,0.0240113,2.2792e+07
13765,0.00300009,-0.0190006,1.60505,-0.577018,-0.00201918,0.0291761,-0.580887,1.09015,-0.00347603,0.0267633,2.27935e+07
13766,0.00600018,-0.0180006,1.60805,-0.578018,-0.00101915,0.0321762,-0.581887,1.09315,-0.00175146,0.0294343,2.27951e+07
13767,0.00800024,-0.0180006,1.60705,-0.578018,-0.00101915,0.0341762,-0.581887,1.09215,-0.00175146,0.0312925,2.27967e+07
13768,0.0110003,-0.0180006,1.60805,-0.574018,-0.00101915,0.0371763,-0.577887,1.09315,-0.00176358,0.0340083,2.27984e+07
13769,0.0130004,-0.0170005,1.60805,-0.575018,-1.91192e-05,0.0391764,-0.578887,1.09315,-3.30275e-05,0.0358379,2.28001e+07
13770,0.0150005,-0.0170005,1.60905,-0.577018,-1.91192e-05,0.0411765,-0.580887,1.09415,-3.29138e-05,0.0376331,2.28016e+07
13771,0.0160005,-0.0160005,1.60905,-0.575018,0.000980911,0.0421765,-0.578887,1.09415,0.00169448,0.0385471,2.28034e+07
13772,0.0170005,-0.0160005,1.60905,-0.575018,0.000980911,0.0431765,-0.578887,1.09415,0.00169448,0.0394611,2.28049e+07
13773,0.0170005,-0.0160005,1.60505,-0.576018,0.000980911,0.0431765,-0.579887,1.09015,0.00169156,0.0396059,2.28067e+07
13774,0.0180006,-0.0150005,1.60605,-0.577018,0.00198094,0.0441766,-0.580887,1.09115,0.0034102,0.0404861,2.28083e+07
13775,0.0190006,-0.0150005,1.60805,-0.577018,0.00198094,0.0451766,-0.580887,1.09315,0.0034102,0.0413268,2.28098e+07
13776,0.0190006,-0.0150005,1.60805,-0.576018,0.00198094,0.0451766,-0.579887,1.09315,0.00341609,0.0413268,2.28115e+07
13777,0.0200006,-0.0150005,1.60505,-0.576018,0.00198094,0.0461766,-0.579887,1.09015,0.00341609,0.0423579,2.28131e+07
13778,0.0200006,-0.0140004,1.60605,-0.575018,0.00298097,0.0461766,-0.578887,1.09115,0.00514949,0.0423191,2.28147e+07
13779,0.0190006,-0.0140004,1.60605,-0.574018,0.00298097,0.0451766,-0.577887,1.09115,0.0051584,0.0414026,2.28162e+07
13780,0.0190006,-0.0140004,1.60905,-0.576018,0.00298097,0.0451766,-0.579887,1.09415,0.00514061,0.041289,2.28178e+07
13781,0.0180006,-0.0140004,1.60805,-0.576018,0.00298097,0.0441766,-0.579887,1.09315,0.00514061,0.040412,2.28194e+07
13782,0.0170005,-0.0140004,1.60405,-0.575018,0.00298097,0.0431765,-0.578887,1.08915,0.00514949,0.0396423,2.28209e+07
13783,0.0150005,-0.0140004,1.60705,-0.575018,0.00298097,0.0411765,-0.578887,1.09215,0.00514949,0.0377021,2.28225e+07
13784,0.0130004,-0.0140004,1.60605,-0.577018,0.00298097,0.0391764,-0.580887,1.09115,0.00513176,0.0359036,2.28241e+07
13785,0.0110003,-0.0140004,1.60605,-0.579018,0.00298097,0.0371763,-0.582887,1.09115,0.00511415,0.0340707,2.28257e+07
13786,0.00900028,-0.0140004,1.60705,-0.576018,0.00298097,0.0351763,-0.579887,1.09215,0.00514061,0.0322082,2.28272e+07
13787,0.00700021,-0.0140004,1.60905,-0.577018,0.00298097,0.0331762,-0.580887,1.09415,0.00513176,0.0303213,2.28288e+07
13788,0.00400012,-0.0140004,1.60805,-0.579018,0.00298097,0.0301761,-0.582887,1.09315,0.00511415,0.0276046,2.28304e+07
13789,0.00100003,-0.0140004,1.60905,-0.579018,0.00298097,0.027176,-0.582887,1.09415,0.00511415,0.0248375,2.28319e+07
13790,-0.00100003,-0.0140004,1.60805,-0.579018,0.00298097,0.025176,-0.582887,1.09315,0.00511415,0.0230306,2.28337e+07
13791,-0.00400012,-0.0140004,1.60805,-0.576018,0.00298097,0.0221759,-0.579887,1.09315,0.00514061,0.0202861,2.28353e+07
13792,-0.00700021,-0.0150005,1.60605,-0.576018,0.00198094,0.0191758,-0.579887,1.09115,0.00341609,0.0175739,2.28368e+07
13793,-0.0100003,-0.0150005,1.61005,-0.578018,0.00198094,0.0161757,-0.581887,1.09515,0.00340434,0.0147702,2.28385e+07
13794,-0.0130004,-0.0150005,1.60805,-0.578018,0.00198094,0.0131756,-0.581887,1.09315,0.00340434,0.0120528,2.284e+07
13795,-0.0160005,-0.0150005,1.60605,-0.579018,0.00198094,0.0101755,-0.582887,1.09115,0.0033985,0.00932546,2.28415e+07
13796,-0.0190006,-0.0150005,1.60405,-0.578018,0.00198094,0.00717542,-0.581887,1.08915,0.00340434,0.00658807,2.2843e+07
13797,-0.0220007,-0.0150005,1.60405,-0.578018,0.00198094,0.00417533,-0.581887,1.08915,0.00340434,0.00383355,2.28445e+07
13798,-0.0240007,-0.0150005,1.60605,-0.578018,0.00198094,0.00217527,-0.581887,1.09115,0.00340434,0.00199355,2.2846e+07
13799,-0.0270008,-0.0150005,1.60405,-0.576018,0.00198094,-0.000824825,-0.579887,1.08915,0.00341609,-0.000757308,2.28475e+07
13800,-0.0300009,-0.0140004,1.60605,-0.579018,0.00298097,-0.00382492,-0.582887,1.09115,0.00511415,-0.00350539,2.28492e+07
13801,-0.034001,-0.0150005,1.60705,-0.581018,0.00198094,-0.00782504,-0.584887,1.09215,0.00338688,-0.00716478,2.2851e+07
13802,-0.0370011,-0.0140004,1.60605,-0.577018,0.00298097,-0.0108251,-0.580887,1.09115,0.00513176,-0.00992081,2.28527e+07
13803,-0.0390012,-0.0140004,1.60305,-0.580018,0.00298097,-0.0128252,-0.583887,1.08815,0.0051054,-0.0117862,2.28542e+07
13804,-0.0420013,-0.0140004,1.60405,-0.580018,0.00298097,-0.0158253,-0.583887,1.08915,0.0051054,-0.0145299,2.28557e+07
13805,-0.0440013,-0.0130004,1.60205,-0.585018,0.003981,-0.0178253,-0.588887,1.08715,0.00676022,-0.0163963,2.28572e+07
13806,-0.0460014,-0.0130004,1.60305,-0.580018,0.003981,-0.0198254,-0.583887,1.08815,0.00681811,-0.0182193,2.28587e+07
13807,-0.0490015,-0.0130004,1.60605,-0.581018,0.003981,-0.0228255,-0.584887,1.09115,0.00680645,-0.0209187,2.28603e+07
13808,-0.0510016,-0.0120004,1.60205,-0.580018,0.00498103,-0.0248256,-0.583887,1.08715,0.00853082,-0.0228354,2.28618e+07
13809,-0.0520016,-0.0120004,1.60405,-0.580018,0.00498103,-0.0258256,-0.583887,1.08915,0.00853082,-0.0237116,2.28634e+07
13810,-0.0540016,-0.0110003,1.60505,-0.579018,0.00598106,-0.0278256,-0.582887,1.09015,0.0102611,-0.0255245,2.28649e+07
13811,-0.0550017,-0.0110003,1.60405,-0.578018,0.00598106,-0.0288257,-0.581887,1.08915,0.0102787,-0.0264661,2.28666e+07
13812,-0.0570017,-0.0100003,1.60405,-0.579018,0.00698109,-0.0308257,-0.582887,1.08915,0.0119768,-0.0283025,2.28681e+07
13813,-0.0580018,-0.0100003,1.60405,-0.580018,0.00698109,-0.0318258,-0.583887,1.08915,0.0119562,-0.0292206,2.28697e+07
13814,-0.0590018,-0.0100003,1.60605,-0.579018,0.00698109,-0.0328258,-0.582887,1.09115,0.0119768,-0.0300836,2.28712e+07
13815,-0.0600018,-0.00900028,1.60605,-0.581018,0.00798113,-0.0338258,-0.584887,1.09115,0.0136456,-0.0310001,2.28728e+07
13816,-0.0610019,-0.00900028,1.60605,-0.580018,0.00798113,-0.0348259,-0.583887,1.09115,0.013669,-0.0319165,2.28745e+07
13817,-0.0620019,-0.00800024,1.60505,-0.582018,0.00898116,-0.0358259,-0.585887,1.09015,0.0153292,-0.0328632,2.2876e+07
13818,-0.0620019,-0.00800024,1.60405,-0.575018,0.00898116,-0.0358259,-0.578887,1.08915,0.0155145,-0.0328933,2.28776e+07
13819,-0.0630019,-0.00700021,1.60305,-0.583018,0.00998119,-0.0368259,-0.586887,1.08815,0.017007,-0.0338426,2.28792e+07
13820,-0.064002,-0.00700021,1.60405,-0.583018,0.00998119,-0.037826,-0.586887,1.08915,0.017007,-0.0347297,2.28807e+07
13821,-0.064002,-0.00700021,1.60505,-0.579018,0.00998119,-0.037826,-0.582887,1.09015,0.0171237,-0.0346978,2.28823e+07
13822,-0.0630019,-0.00700021,1.60505,-0.582018,0.00998119,-0.0368259,-0.585887,1.09015,0.017036,-0.0337805,2.28839e+07
13823,-0.0630019,-0.00600018,1.60705,-0.582018,0.0109812,-0.0368259,-0.585887,1.09215,0.0187429,-0.0337186,2.28857e+07
13824,-0.0620019,-0.00600018,1.60205,-0.584018,0.0109812,-0.0358259,-0.587887,1.08715,0.0186791,-0.0329538,2.28875e+07
13825,-0.0610019,-0.00600018,1.60405,-0.580018,0.0109812,-0.0348259,-0.583887,1.08915,0.0188071,-0.0319752,2.2889e+07
13826,-0.0590018,-0.00500015,1.60205,-0.578018,0.0119812,-0.0328258,-0.581887,1.08715,0.0205903,-0.0301943,2.28907e+07
13827,-0.0570017,-0.00500015,1.60305,-0.579018,0.0119812,-0.0308257,-0.582887,1.08815,0.020555,-0.0283285,2.28924e+07
13828,-0.0550017,-0.00500015,1.60305,-0.583018,0.0119812,-0.0288257,-0.586887,1.08815,0.0204149,-0.0264904,2.28939e+07
13829,-0.0530016,-0.00500015,1.60505,-0.583018,0.0119812,-0.0268256,-0.586887,1.09015,0.0204149,-0.0246072,2.28955e+07
13830,-0.0510016,-0.00500015,1.60605,-0.582018,0.0119812,-0.0248256,-0.585887,1.09115,0.0204498,-0.0227517,2.2897e+07
13831,-0.0490015,-0.00500015,1.60805,-0.583018,0.0119812,-0.0228255,-0.586887,1.09315,0.0204149,-0.0208804,2.28985e+07
13832,-0.0460014,-0.00500015,1.60705,-0.580018,0.0119812,-0.0198254,-0.583887,1.09215,0.0205198,-0.0181526,2.29002e+07
13833,-0.0440013,-0.00500015,1.60505,-0.582018,0.0119812,-0.0178253,-0.585887,1.09015,0.0204498,-0.0163512,2.29018e+07
13834,-0.0420013,-0.00500015,1.60305,-0.582018,0.0119812,-0.0158253,-0.585887,1.08815,0.0204498,-0.0145432,2.29034e+07
13835,-0.0400012,-0.00500015,1.60605,-0.579018,0.0119812,-0.0138252,-0.582887,1.09115,0.020555,-0.0126703,2.2905e+07
13836,-0.0370011,-0.00500015,1.60705,-0.583018,0.0119812,-0.0108251,-0.586887,1.09215,0.0204149,-0.00991172,2.29068e+07
13837,-0.0350011,-0.00500015,1.60705,-0.583018,0.0119812,-0.00882507,-0.586887,1.09215,0.0204149,-0.00808042,2.29085e+07
13838,-0.033001,-0.00500015,1.60605,-0.581018,0.0119812,-0.00682501,-0.584887,1.09115,0.0204847,-0.00625485,2.29101e+07
13839,-0.0310009,-0.00500015,1.60405,-0.582018,0.0119812,-0.00482495,-0.585887,1.08915,0.0204498,-0.00443,2.29116e+07
13840,-0.0290009,-0.00500015,1.60505,-0.580018,0.0119812,-0.00282489,-0.583887,1.09015,0.0205198,-0.00259127,2.29131e+07
13841,-0.0270008,-0.00600018,1.60605,-0.580018,0.0109812,-0.000824825,-0.583887,1.09115,0.0188071,-0.00075592,2.29147e+07
13842,-0.0240007,-0.00600018,1.60705,-0.579018,0.0109812,0.00217527,-0.582887,1.09215,0.0188394,0.00199172,2.29163e+07
13843,-0.0220007,-0.00600018,1.60805,-0.583018,0.0109812,0.00417533,-0.586887,1.09315,0.018711,0.00381952,2.29178e+07
13844,-0.0200006,-0.00600018,1.60605,-0.582018,0.0109812,0.00617539,-0.585887,1.09115,0.0187429,0.0056595,2.29193e+07
13845,-0.0180006,-0.00600018,1.60405,-0.581018,0.0109812,0.00817545,-0.584887,1.08915,0.0187749,0.00750624,2.29211e+07
13846,-0.0160005,-0.00600018,1.60705,-0.582018,0.0109812,0.0101755,-0.585887,1.09215,0.0187429,0.00931692,2.29227e+07
13847,-0.0140004,-0.00600018,1.60605,-0.581018,0.0109812,0.0121756,-0.584887,1.09115,0.0187749,0.0111584,2.29242e+07
13848,-0.0120004,-0.00700021,1.60605,-0.581018,0.00998119,0.0141756,-0.584887,1.09115,0.0170652,0.0129914,2.2926e+07
13849,-0.00900028,-0.00700021,1.60805,-0.581018,0.00998119,0.0171757,-0.584887,1.09315,0.0170652,0.0157121,2.29275e+07
13850,-0.00800024,-0.00700021,1.60905,-0.579018,0.00998119,0.0181758,-0.582887,1.09415,0.0171237,0.0166117,2.2929e+07
13851,-0.00600018,-0.00800024,1.60505,-0.579018,0.00898116,0.0201758,-0.582887,1.09015,0.0154081,0.0185073,2.29305e+07
13852,-0.00400012,-0.00800024,1.60405,-0.579018,0.00898116,0.0221759,-0.582887,1.08915,0.0154081,0.0203606,2.2932e+07
13853,-0.00300009,-0.00800024,1.60705,-0.575018,0.00898116,0.0231759,-0.578887,1.09215,0.0155145,0.0212204,2.29337e+07
13854,-0.00100003,-0.00800024,1.60605,-0.579018,0.00898116,0.025176,-0.582887,1.09115,0.0154081,0.0230728,2.29352e+07
13855,0.00100003,-0.00900028,1.60805,-0.579018,0.00798113,0.027176,-0.582887,1.09315,0.0136924,0.0248602,2.29368e+07
13856,0.00300009,-0.00900028,1.60405,-0.577018,0.00798113,0.0291761,-0.580887,1.08915,0.0137396,0.0267878,2.29384e+07
13857,0.00400012,-0.00900028,1.60705,-0.580018,0.00798113,0.0301761,-0.583887,1.09215,0.013669,0.0276299,2.29401e+07
13858,0.00600018,-0.0100003,1.60505,-0.577018,0.00698109,0.0321762,-0.580887,1.09015,0.012018,0.0295153,2.29417e+07
13859,0.00700021,-0.0100003,1.60705,-0.577018,0.00698109,0.0331762,-0.580887,1.09215,0.012018,0.0303769,2.29433e+07
13860,0.00900028,-0.0100003,1.61005,-0.577018,0.00698109,0.0351763,-0.580887,1.09515,0.012018,0.0321199,2.29449e+07
13861,0.0100003,-0.0110003,1.61005,-0.577018,0.00598106,0.0361763,-0.580887,1.09515,0.0102964,0.0330331,2.29464e+07
13862,0.0110003,-0.0110003,1.60705,-0.575018,0.00598106,0.0371763,-0.578887,1.09215,0.010332,0.0340395,2.2948e+07
13863,0.0120004,-0.0120004,1.60905,-0.579018,0.00498103,0.0381764,-0.582887,1.09415,0.00854546,0.0348912,2.29495e+07
13864,0.0120004,-0.0120004,1.60805,-0.575018,0.00498103,0.0381764,-0.578887,1.09315,0.00860451,0.0349231,2.29512e+07
13865,0.0120004,-0.0120004,1.60805,-0.580018,0.00498103,0.0381764,-0.583887,1.09315,0.00853082,0.0349231,2.29528e+07
13866,0.0120004,-0.0130004,1.60805,-0.581018,0.003981,0.0381764,-0.584887,1.09315,0.00680645,0.0349231,2.29543e+07
13867,0.0110003,-0.0130004,1.60805,-0.578018,0.003981,0.0371763,-0.581887,1.09315,0.00684154,0.0340083,2.29561e+07
13868,0.0100003,-0.0140004,1.60505,-0.577018,0.00298097,0.0361763,-0.580887,1.09015,0.00513176,0.0331846,2.29577e+07
13869,0.00900028,-0.0140004,1.60405,-0.577018,0.00298097,0.0351763,-0.580887,1.08915,0.00513176,0.0322969,2.29593e+07
13870,0.00700021,-0.0150005,1.60605,-0.578018,0.00198094,0.0331762,-0.581887,1.09115,0.00340434,0.0304047,2.2961e+07
13871,0.00500015,-0.0150005,1.60305,-0.578018,0.00198094,0.0311762,-0.581887,1.08815,0.00340434,0.0286505,2.29626e+07
13872,0.00300009,-0.0160005,1.60305,-0.575018,0.000980911,0.0291761,-0.578887,1.08815,0.00169448,0.0268125,2.29642e+07
13873,0.00100003,-0.0170005,1.60605,-0.577018,-1.91192e-05,0.027176,-0.580887,1.09115,-3.29138e-05,0.0249058,2.29658e+07
13874,-0.00100003,-0.0170005,1.60705,-0.576018,-1.91192e-05,0.025176,-0.579887,1.09215,-3.29706e-05,0.0230517,2.29674e+07
13875,-0.00300009,-0.0180006,1.60705,-0.576018,-0.00101915,0.0231759,-0.579887,1.09215,-0.0017575,0.0212204,2.29689e+07
13876,-0.00500015,-0.0180006,1.60605,-0.576018,-0.00101915,0.0211758,-0.579887,1.09115,-0.0017575,0.0194068,2.29706e+07
13877,-0.00700021,-0.0190006,1.60605,-0.578018,-0.00201918,0.0191758,-0.581887,1.09115,-0.00347006,0.0175739,2.29722e+07
13878,-0.00900028,-0.0190006,1.60405,-0.578018,-0.00201918,0.0171757,-0.581887,1.08915,-0.00347006,0.0157698,2.29738e+07
13879,-0.0120004,-0.0200006,1.60205,-0.580018,-0.00301921,0.0141756,-0.583887,1.08715,-0.00517088,0.0130392,2.29754e+07
13880,-0.0140004,-0.0200006,1.60405,-0.581018,-0.00301921,0.0121756,-0.584887,1.08915,-0.00516204,0.0111789,2.29769e+07
13881,-0.0160005,-0.0200006,1.60405,-0.575018,-0.00301921,0.0101755,-0.578887,1.08915,-0.00521555,0.00934258,2.29784e+07
13882,-0.0190006,-0.0210006,1.60205,-0.575018,-0.00401924,0.00717542,-0.578887,1.08715,-0.00694306,0.00660019,2.29801e+07
13883,-0.0210006,-0.0210006,1.60405,-0.578018,-0.00401924,0.00517536,-0.581887,1.08915,-0.00690726,0.00475172,2.29817e+07
13884,-0.0240007,-0.0220007,1.60205,-0.582018,-0.00501927,0.00217527,-0.585887,1.08715,-0.00856697,0.00200088,2.29833e+07
13885,-0.0270008,-0.0220007,1.60205,-0.580018,-0.00501927,-0.000824825,-0.583887,1.08715,-0.00859631,-0.000758701,2.29849e+07
13886,-0.0290009,-0.0220007,1.60105,-0.579018,-0.00501927,-0.00282489,-0.582887,1.08615,-0.00861106,-0.00260082,2.29865e+07
13887,-0.032001,-0.0230007,1.60105,-0.577018,-0.0060193,-0.00582498,-0.580887,1.08615,-0.0103623,-0.00536294,2.29883e+07
13888,-0.034001,-0.0230007,1.60205,-0.575018,-0.0060193,-0.00782504,-0.578887,1.08715,-0.0103981,-0.00719773,2.29899e+07
